,Name,Team,Categories,Speaker Scores
220,Zelda Yu,RUC 1,EFL,"['75.00', '75.50', '76.00', '76.00', '77.00', '76.00', '75.33', '77.00']"
221,Alice KIM,CUHK 5,,"['78.00', '75.00', '75.50', '76.33', '74.67', '74.00', '77.00', '77.00']"
222,Ashutosh Bahuguna,DTU 1,,"['74.00', '77.00', '74.50', '76.00', '74.00', '77.00', '77.50', '77.50']"
223,Declan Dublin,UT MARA 3,,"['75.00', '75.00', '80.00', '76.00', '73.50', '77.00', '76.00', '75.00']"
224,Zainab Javaid,Habib 2,,"['75.00', '77.33', '75.00', '75.00', '76.67', '76.00', '74.50', '78.00']"
225,Vedika Kedia,Peking 3,,"['77.00', '75.67', '76.00', '75.00', '77.00', '76.67', '75.50', '74.67']"
226,Pony Wang,SUFE 2,EFL,"['77.00', '77.00', '75.50', '75.00', '75.50', '77.00', '75.00', '75.00']"
227,Ishmam Tasnim,BUET 1,EFL,"['75.67', '77.00', '76.00', '76.50', '74.50', '75.00', '76.00', '76.33']"
228,Oliver Hu,SUFE 3,,"['75.00', '77.00', '76.00', '75.00', '77.00', '74.00', '75.00', '78.00']"
229,Lee Xin Jian,Taylors 1,,"['75.00', '75.67', '75.67', '77.00', '75.50', '76.00', '75.50', '76.67']"
230,Dyara,UNPAD 1,EFL,"['76.67', '75.33', '74.00', '77.00', '76.50', '75.00', '76.33', '76.00']"
231,Sourya Chakrabarty,SLS Pune 2,,"['78.00', '76.00', '72.00', '74.00', '75.33', '77.50', '77.00', '77.00']"
232,Julius Brian,UNPAD 1,EFL,"['75.67', '74.33', '74.00', '78.00', '75.50', '76.00', '77.00', '76.00']"
233,Rizkee Sakundee,Mahidol 2,,"['78.00', '74.50', '78.33', '76.00', '76.00', '74.00', '74.67', '75.00']"
234,Shifatul Ahsan Apurba,BRAC 1,EFL,"['76.50', '74.00', '76.67', '77.00', '75.67', '76.00', '76.50', '74.00']"
235,Annika Wang,Peking 3,,"['78.00', '74.67', '75.00', '75.00', '76.00', '77.67', '75.00', '75.00']"
236,Loo Xiang Ting,CUHK 2,,"['76.00', '76.00', '76.33', '76.00', '75.50', '77.00', '74.50', '75.00']"
237,Keshav Mohan,DTU 1,,"['74.00', '76.00', '75.50', '76.50', '75.00', '77.00', '76.50', '—']"
238,Ariz,IIUM 3,,"['76.00', '75.00', '77.00', '74.00', '74.00', '80.50', '75.50', '74.00']"
239,Marvel Amadeus,UNPAD 1,EFL,"['76.33', '74.67', '73.50', '78.00', '76.00', '75.50', '76.00', '76.00']"
240,Prateek Sarkar,SLS Pune 2,,"['78.00', '77.00', '73.00', '75.00', '75.00', '76.50', '—', '—']"
241,Sadia Ebnat Treporna,NSU 1,,"['—', '76.00', '75.00', '75.67', '75.50', '77.00', '74.00', '77.00']"
242,Cheng Ousa,RUPP 1,EFL,"['76.00', '75.33', '75.00', '76.00', '74.00', '75.00', '76.33', '78.00']"
243,Lia Denise Tan,UP Los Baños 3,,"['76.67', '75.00', '74.00', '76.00', '73.00', '75.00', '76.50', '79.00']"
244,Samarth jindal,DTU 1,,"['73.00', '76.00', '75.50', '77.00', '74.00', '76.00', '76.50', '77.00']"
245,Alexi John,UP Los Baños 3,,"['77.00', '75.50', '74.00', '76.50', '73.00', '74.00', '76.00', '79.00']"
246,Yap Ying Ye,CUHK 5,,"['78.00', '74.33', '75.50', '76.00', '74.00', '74.00', '77.00', '76.00']"
247,Joshua Chettiar,SLS Pune 2,,"['77.00', '75.00', '72.00', '75.00', '76.67', '76.00', '77.00', '76.00']"
248,Fatimah Zahra,IIUM 3,,"['75.00', '74.50', '78.00', '76.00', '73.50', '79.50', '75.00', '73.00']"
249,Md. Serajus Salekin,NSU 1,,"['73.00', '74.00', '75.33', '76.00', '76.50', '77.50', '75.00', '77.00']"
250,Emma (Siti Khatemma binti Md Aripin),UT MARA 3,,"['75.00', '75.00', '78.00', '77.00', '73.00', '77.00', '75.00', '74.00']"
251,Mukund Arora,SLS Pune 1,,"['75.33', '76.00', '75.50', '73.00', '74.67', '—', '76.00', '78.00']"
252,alan,SUFE 3,,"['74.00', '77.00', '76.00', '75.00', '76.50', '73.00', '75.00', '77.00']"
253,Natrapa Rojchotikul,Mahidol 1,,"['75.50', '76.00', '76.00', '75.00', '75.00', '73.00', '75.00', '78.00']"
254,Karan,Mahidol 1,,"['76.00', '75.00', '77.00', '75.00', '74.00', '74.00', '75.00', '77.00']"
255,Rahat Khan,BRAC 1,EFL,"['77.00', '74.00', '75.33', '76.67', '74.33', '75.00', '76.50', '74.00']"
256,Sreng Ratana,RUPP 1,EFL,"['76.00', '74.67', '74.50', '75.00', '76.00', '74.67', '76.00', '76.00']"
257,Zeianne Bosabica,MSU 1,,"['—', '73.50', '75.00', '77.33', '75.50', '77.00', '74.00', '75.00']"
258,Atiwat Rachatawarn,Mahidol 1,,"['75.50', '75.00', '76.00', '77.00', '75.00', '73.00', '74.00', '77.00']"
259,Mahdi Uddin Ahmed,BRAC 1,EFL,"['76.00', '74.00', '75.67', '76.33', '75.33', '75.00', '77.00', '73.00']"
260,Garv Chawla,SLS Pune 1,,"['74.67', '75.67', '76.50', '74.50', '75.00', '74.00', '75.00', '77.00']"
261,Sumaira Khan,Habib 2,,"['74.00', '77.33', '74.00', '74.00', '74.67', '75.50', '74.50', '78.00']"
262,Miko del Rosario,UP Los Baños 3,EFL,"['76.33', '75.00', '73.00', '75.50', '73.00', '75.00', '76.00', '78.00']"
263,Md. Tahseen Quayum,BUET 3,EFL,"['78.00', '79.00', '75.50', '73.00', '73.67', '73.00', '74.50', '75.00']"
264,Prioto Morshed,BUET 3,EFL,"['77.00', '77.00', '74.50', '73.00', '73.67', '74.50', '75.00', '76.00']"
265,Ishmeet Kaur Saluja,SLS Pune 1,,"['74.33', '76.00', '75.00', '74.00', '74.67', '73.50', '—', '78.00']"
266,Marium Jamal,Habib 2,,"['74.00', '77.00', '73.00', '74.00', '75.33', '75.00', '75.00', '77.00']"
267,Shaw Han,SUFE 1,EFL,"['73.33', '73.50', '77.00', '76.33', '75.00', '76.33', '74.50', '74.00']"
268,Zoe Cheung,CUHK 3,,"['75.00', '75.00', '75.67', '74.00', '73.50', '75.50', '75.00', '76.00']"
269,Nor Zaheiirah,UT MARA 3,,"['73.00', '73.00', '78.50', '77.00', '73.00', '75.00', '74.00', '76.00']"
270,Viola Xu,SUFE 1,EFL,"['73.67', '73.50', '75.00', '76.33', '75.50', '76.33', '74.00', '75.00']"
271,Kritsadee Kittichaiyakul,Mahidol 2,,"['75.00', '74.50', '76.67', '74.00', '75.33', '76.00', '74.33', '73.00']"
272,Kelly Shen,SUFE 1,EFL,"['73.67', '73.50', '76.00', '76.33', '75.00', '76.00', '74.00', '74.00']"
273,Pallob Poddar,NSU 2,EFL,"['74.00', '74.00', '74.67', '75.67', '74.67', '75.00', '75.00', '75.00']"
274,Sasu Do,Fulbright 1,EFL,"['74.67', '74.67', '74.33', '73.50', '76.67', '77.00', '74.00', '73.00']"
275,Naret Matt,RUPP 1,EFL,"['76.00', '74.67', '73.50', '75.00', '74.00', '74.33', '75.33', '75.00']"
276,PFM WALIUL ISLAM,NSU 2,,"['74.50', '73.50', '74.33', '75.67', '74.67', '74.00', '75.00', '75.00']"
277,Brittany Ho,CUHK 3,,"['75.00', '74.67', '74.33', '73.00', '73.50', '75.50', '74.50', '76.00']"
278,Labiba Islam Salsabil,BUET 3,EFL,"['77.00', '75.00', '73.50', '73.00', '73.67', '74.00', '74.50', '75.00']"
279,Mitul Mohammad Abdullah Al Mukit,CUHK 1,,"['74.67', '75.00', '74.50', '74.00', '76.00', '75.00', '72.00', '—']"
280,Fatima Ahmad,NSU 2,EFL,"['73.00', '73.50', '74.00', '76.00', '75.00', '74.50', '75.00', '74.00']"
281,Siyoung Lee,IDS 1,EFL,"['76.67', '75.50', '74.00', '73.00', '75.00', '73.00', '74.00', '73.00']"
282,Katie Li,CUHK 1,,"['74.00', '74.00', '73.50', '76.00', '75.00', '75.00', '72.00', '—']"
283,Kevin Zhang,Peking 4,,"['74.00', '72.50', '75.00', '74.00', '74.67', '74.33', '74.00', '75.00']"
284,Minseob Lee,IDS 1,,"['76.67', '76.00', '75.00', '70.50', '73.00', '73.00', '75.00', '74.00']"
285,Jonghyun Lee,IDS 1,,"['76.67', '75.50', '74.00', '72.50', '74.00', '73.00', '74.50', '73.00']"
286,Sharon Wong,CUHK 3,,"['75.00', '74.00', '75.00', '72.00', '73.00', '74.00', '74.50', '75.00']"
287,Richard Jialong Feng,Peking 4,EFL,"['73.00', '74.00', '75.00', '73.00', '74.67', '74.33', '73.50', '75.00']"
288,Nora Yuxiao Qian,Peking 4,EFL,"['73.00', '74.50', '76.00', '72.00', '74.00', '73.67', '74.00', '75.00']"
289,Yemin Tun,Mahidol 2,,"['75.00', '74.00', '76.67', '74.00', '74.33', '75.00', '74.00', '69.00']"
290,Jacqueline Siu,CUHK 4,,"['74.00', '75.00', '—', '76.00', '72.00', '73.00', '72.00', '75.00']"
291,Trần Công Đại,Fulbright 1,EFL,"['74.67', '73.67', '73.00', '73.50', '73.67', '75.00', '75.00', '72.00']"
292,Atsushi Imoto,CUHK 1,,"['72.00', '75.00', '74.00', '74.00', '75.00', '75.00', '71.50', '—']"
293,Nguyễn Diệu Trang,Fulbright 1,EFL,"['74.33', '73.00', '73.33', '73.00', '75.00', '75.00', '74.00', '72.00']"
294,Swing 1,Swing 1,,"['—', '—', '—', '—', '—', '75.50', '75.50', '75.00']"
295,Swing 2,Swing 1,,"['—', '—', '—', '—', '—', '75.00', '74.00', '75.00']"
296,Swing 3,Swing 1,,"['—', '—', '—', '—', '—', '75.00', '—', '—']"
297,Syamantak Sen,NLIUB 1,,"['78.00', '75.00', '75.50', '78.00', '78.00', '—', '—', '—']"
298,Jerry Tang,Peking 3,,"['—', '—', '75.00', '75.00', '—', '—', '—', '—']"
299,Jumana Akhter Tanuja,BUET 1,EFL,"['75.67', '—', '—', '—', '75.50', '74.50', '77.33', '76.00']"
300,Dylan Cheng,Peking 3,,"['76.00', '74.67', '—', '—', '—', '—', '—', '—']"
301,Rayan,SUST 1,EFL,"['75.00', '74.50', '76.00', '74.67', '73.00', '—', '—', '—']"
302,Nusrat Charu,SUST 1,EFL,"['77.00', '75.00', '76.00', '74.33', '75.00', '—', '—', '—']"
303,Naznin Liza,SUST 1,EFL,"['76.00', '76.00', '76.00', '75.00', '75.00', '—', '—', '—']"
